Category	GeneSet	N_genes	N_overlap	p	adjP	genes	link
Immunologic_signatures	GSE17974_0.5H_VS_72H_UNTREATED_IN_VITRO_CD4_TCELL_DN	197	36	0.0029512293389926943	0.033752087651578416	GPR157:ZNF691:CD58:SLAMF1:COA6:ZNF672:CISD1:BUB3:SDHD:SDHD:MAGOHB:ALG10:C12orf23:DYNLL1:RHOF:NOP10:SORD:FBXO22:C1QBP:ELP5:SLFN11:TMEM99:PSMC3IP:CD226:LMNB2:CLPP:MCEE:RPL23AP7:ARL6IP6:METTL8:SNRPD3:APOL2:SLC35A5:BDH1:MB21D1:CKS2:PDHA1	http://www.gsea-msigdb.org/gsea/msigdb/cards/GSE17974_0.5H_VS_72H_UNTREATED_IN_VITRO_CD4_TCELL_DN
Immunologic_signatures	GSE27859_MACROPHAGE_VS_DC_UP	177	33	0.0031028660556590574	0.035342595341619286	MCOLN2:SLC39A1:SLAMF1:PPP1R15B:MAPKAPK2:RCN1:KLRC1:ETV6:DYRK2:SPRYD7:KCNH5:EIF2S1:SPRED1:GABPB1:PLEKHO2:STARD5:CENPT:ADORA2B:SMCR8:RAB12:PINLYP:GCA:IFNAR1:TREX1:TMED7:LSM11:TAP2:TAP2:MOCS1:ABRACL:SNX10:ZNF800:RCL1:TRAF1	http://www.gsea-msigdb.org/gsea/msigdb/cards/GSE27859_MACROPHAGE_VS_DC_UP
Immunologic_signatures	GSE37605_TREG_VS_TCONV_C57BL6_FOXP3_FUSION_GFP_UP	150	29	0.003104809278779363	0.035342595341619286	APITD1:SLC27A3:SYT11:PCBD1:NANOS1:AHNAK:CLEC2D:TAS2R14:TESPA1:CCL22:TSNAXIP1:AQP4:A1BG:IKZF2:SNPH:INSM1:NEFH:LAMP3:SLC7A11:FABP7:KIAA0408:STX11:SOSTDC1:PCLO:TP53INP1:MAFA:DNAJC25:RPL7A:RBM3	http://www.gsea-msigdb.org/gsea/msigdb/cards/GSE37605_TREG_VS_TCONV_C57BL6_FOXP3_FUSION_GFP_UP
Immunologic_signatures	GSE3720_LPS_VS_PMA_STIM_VD1_GAMMADELTA_TCELL_DN	184	34	0.0031507635870981912	0.035482074271708956	ZNHIT6:FAU:RPS26:YEATS4:RPLP0:PSME2:NAA30:RIN3:GPR132:SLC51B:RPL4:SPAG7:CNP:PGLYRP1:GLTSCR2:RPL18:FANCL:MFSD6:PPDPF:NDUFV3:MIF:KIAA1671:RPSA:RPL29:FILIP1L:FAM162A:RPS14:THG1L:GPSM3:RPL10A:EEF1A1:TRAF3IP2:LEPROTL1:MID1IP1	http://www.gsea-msigdb.org/gsea/msigdb/cards/GSE3720_LPS_VS_PMA_STIM_VD1_GAMMADELTA_TCELL_DN
Immunologic_signatures	GSE7568_IL4_TGFB_DEXAMETHASONE_VS_IL4_TGFB_TREATED_MACROPHAGE_UP	184	34	0.0031507635870981912	0.035482074271708956	APITD1:PRDX3:RRP8:PDHX:SLC3A2:MRPL49:MAGOHB:MRPS31:ERH:EMC4:SNRPA1:SIAH1:NIP7:RNMTL1:ALKBH5:CCR7:DYNLL2:MRPS7:NARS:PPM1G:ZC3H8:TRMT6:NEFH:MRPS25:HNRNPDL:SREK1IP1:PPWD1:PREP:MARCKS:NUP43:MCPH1:GCNT1:NEK6:DYNLT3	http://www.gsea-msigdb.org/gsea/msigdb/cards/GSE7568_IL4_TGFB_DEXAMETHASONE_VS_IL4_TGFB_TREATED_MACROPHAGE_UP
Immunologic_signatures	GSE46606_UNSTIM_VS_CD40L_IL2_IL5_3DAY_STIMULATED_IRF4_KO_BCELL_DN	191	35	0.0031892641141551387	0.035482074271708956	MMACHC:SAMD13:WAC-AS1:ZNF37BP:TFAM:IFIT3:IFIT5:FUT4:C12orf29:DDX55:SACS:MIR17HG:DNAAF2:ERH:CIPC:FEM1B:AMDHD2:TRIM47:C19orf66:ZNF565:STARD7-AS1:CCNT2:WDFY1:ZNFX1:RRP7A:SHISA5:DTX3L:SLC35A4:MGAT1:GCNT2:HLA-B:TMEM140:FAM92A1:SNAPC3:MOSPD2	http://www.gsea-msigdb.org/gsea/msigdb/cards/GSE46606_UNSTIM_VS_CD40L_IL2_IL5_3DAY_STIMULATED_IRF4_KO_BCELL_DN
Immunologic_signatures	GSE9988_ANTI_TREM1_AND_LPS_VS_CTRL_TREATED_MONOCYTES_UP	191	35	0.0031892641141551387	0.035482074271708956	DNAJB4:LRRC8B:PPP1R15B:DUSP5:SLC3A2:CLCF1:GPRC5A:RAB21:LINC00936:USP12:SAV1:MOAP1:CHAC1:MESDC1:BANP:CCR7:SOCS3:GADD45B:ID2:PIM3:RYBP:TSC22D2:SIAH2:KLHL6:NRROS:CCRN4L:STARD4:EGR1:PTP4A1:FBXO30:LINC-PINT:CKS2:TMEM38B:TXN:WBP5	http://www.gsea-msigdb.org/gsea/msigdb/cards/GSE9988_ANTI_TREM1_AND_LPS_VS_CTRL_TREATED_MONOCYTES_UP
Immunologic_signatures	GSE34205_HEALTHY_VS_RSV_INF_INFANT_PBMC_UP	191	35	0.0031892641141551387	0.035482074271708956	CLSTN1:EEF1G:IL18BP:RPS3:KLRD1:MPHOSPH8:COMMD6:PPP1R3E:RPL4:IL16:ZNF785:RPL19:GOSR2:UBE2Z:RPS28:UBA52:GLTSCR2:RPL18:TTC31:KIAA1671:TIGIT:MBD4:MXD4:RPS23:GNB2L1:TRIM27:HLA-DPB1:RPS18:SCRN1:LINC00996:IL7:UQCRB:ZHX2:RPL8:ZNF169	http://www.gsea-msigdb.org/gsea/msigdb/cards/GSE34205_HEALTHY_VS_RSV_INF_INFANT_PBMC_UP
Immunologic_signatures	GSE32986_UNSTIM_VS_GMCSF_AND_CURDLAN_LOWDOSE_STIM_DC_DN	198	36	0.003219022337457996	0.035482074271708956	CLSTN1:S100A4:PBXIP1:C1orf85:CD84:FAIM3:GPR137B:GVINP1:CTDSP2:KLF12:COMMD6:HEXA:AMDHD2:WDR81:SMCR8:RNF135:EVI2B:IKZF3:VMAC:RPL18:CD37:MED15:IFT27:MXD4:RPL34:JMY:ATXN1:BTN3A3:PNRC1:TMEM106B:BRI3:ZNF655:LEPROTL1:MSC:ZHX2:PPAPDC2	http://www.gsea-msigdb.org/gsea/msigdb/cards/GSE32986_UNSTIM_VS_GMCSF_AND_CURDLAN_LOWDOSE_STIM_DC_DN
Immunologic_signatures	GSE360_CTRL_VS_M_TUBERCULOSIS_MAC_DN	198	36	0.003219022337457996	0.035482074271708956	CDKN2C:HSPB11:DNAJB4:CD53:SEC22B:LINC01138:ANP32E:NR5A2:UBE2D1:SLC25A16:ACADSB:PDHX:GATC:IL16:PLK1:CCR7:GADD45B:TRIP10:ID2:KCNF1:KYNU:PRKRA:REM1:MX2:UBE2L3:TSC22D2:RAP1GDS1:SAP30:PPWD1:TRIM38:TRIM27:UBE2J1:RPA3:BNIP3L:ELF4:IDS:IDS	http://www.gsea-msigdb.org/gsea/msigdb/cards/GSE360_CTRL_VS_M_TUBERCULOSIS_MAC_DN
Immunologic_signatures	GSE25123_WT_VS_PPARG_KO_MACROPHAGE_DN	198	36	0.003219022337457996	0.035482074271708956	MINOS1:PITHD1:SRSF10:PSMB2:RPL5:RBM8A:BATF3:GDI2:USMG5:PRDX3:CCND2:EMG1:ERP29:PSME2:RPS2:IL32:SLFN11:PSMC5:MRPS7:CD226:TXNL4A:RPS16:ZNF468:FKBP1A:NHP2L1:RPL24:RPL37:NSA2:HINT1:HLA-DPA1:HLA-DPB1:RPL10A:FUCA2:ARMC10:RPL8:UBQLN2	http://www.gsea-msigdb.org/gsea/msigdb/cards/GSE25123_WT_VS_PPARG_KO_MACROPHAGE_DN
Immunologic_signatures	GSE13411_NAIVE_VS_IGM_MEMORY_BCELL_DN	198	36	0.003219022337457996	0.035482074271708956	ISG15:SLC35E2:THEMIS2:PEF1:TROVE2:NR5A2:PCBD1:LDHA:SLC35C1:BANF1:YIF1A:JAM3:CD27:GAPDH:TPI1:CDK2AP1:KLF12:ZFYVE21:IGHM:VWA9:TLE3:SPAG7:UQCR11:UQCR11:MFSD12:PPM1G:TPD52L2:CRELD2:IGJ:ETFDH:SRD5A1:DOK3:ATXN1:MARCKS:SCRN1:ENTPD4:KANK1	http://www.gsea-msigdb.org/gsea/msigdb/cards/GSE13411_NAIVE_VS_IGM_MEMORY_BCELL_DN
Immunologic_signatures	GSE36888_UNTREATED_VS_IL2_TREATED_STAT5_AB_KNOCKIN_TCELL_6H_DN	198	36	0.003219022337457996	0.035482074271708956	MINOS1:CD84:TIMM17A:C1orf198:LSP1:SBF2-AS1:MAGOHB:LSP1:UCHL3:TMED10:FAM195A:PIGW:CCDC43:MRPS7:ZNF146:EXOSC5:GEMIN6:HNRNPA3:SNX5:NANP:LRRC58:FAM162A:FAIM:NCBP2:RAP1GDS1:EEF1E1:POLR1C:PTP4A1:FUCA2:NDUFA4:GGCT:CHCHD2:MDFIC:MRPL15:TMEM70:MRPS28:PDHA1	http://www.gsea-msigdb.org/gsea/msigdb/cards/GSE36888_UNTREATED_VS_IL2_TREATED_STAT5_AB_KNOCKIN_TCELL_6H_DN
Immunologic_signatures	GSE13485_CTRL_VS_DAY3_YF17D_VACCINE_PBMC_DN	198	36	0.003219022337457996	0.035482074271708956	ISG15:TLR5:IFIT3:IFITM2:IFITM3:C11orf24:IFFO1:C3AR1:OAS2:EPSTI1:PSME2:GCH1:CALML4:IRF8:CNP:C19orf66:FANCL:IMMT:MX2:MX1:AP001053.11:PARP9:DTX3L:LAMP3:TMEM165:IL15:NREP:PPP1R11:HLA-DPA1:MARCKS:TMEM168:SNAPC3:TRIM14:TOR1B:PIN4:CYSLTR1	http://www.gsea-msigdb.org/gsea/msigdb/cards/GSE13485_CTRL_VS_DAY3_YF17D_VACCINE_PBMC_DN
Immunologic_signatures	GSE46606_IRF4MID_VS_WT_CD40L_IL2_IL5_DAY1_STIMULATED_BCELL_DN	198	36	0.003219022337457996	0.035482074271708956	CORT:PRDM2:AK4:HSD17B7:MAPKAPK2:ZC3H12C:NFKBIA:TRAPPC6B:GCH1:C14orf105:SPRED1:MESDC1:STARD5:ADORA2B:CCL4:SMG8:SOCS3:AQP4:SKA1:NXPE3:HMGB2:ANKRD33B:CSNK1A1:TNIP1:LSM11:TMEM170B:SLC16A10:ABRACL:VTA1:WTAP:SNX10:PIK3CG:ZNF800:INSIG1:RAB11FIP1:NR6A1	http://www.gsea-msigdb.org/gsea/msigdb/cards/GSE46606_IRF4MID_VS_WT_CD40L_IL2_IL5_DAY1_STIMULATED_BCELL_DN
Immunologic_signatures	GSE17721_PAM3CSK4_VS_GADIQUIMOD_12H_BMDC_UP	198	36	0.003219022337457996	0.035482074271708956	STMN1:SH3BGRL3:SLC39A1:PRDX6:LPGAT1:GDI2:PRDX3:TMEM126A:SIRT4:GPR180:PSMB5:FKBP3:CHURC1:C15orf40:UNC119:RPL23A:CLPP:MED29:RPS16:TRAPPC6A:DBI:DUSP19:ORMDL1:UBE2C:RPL14:ST6GAL1:BDH1:MRPS36:KLHDC3:NDUFA4:MRPS17:MRPS17:PCLO:ARPC1A:NDUFB2:MRPL15:RPL7A	http://www.gsea-msigdb.org/gsea/msigdb/cards/GSE17721_PAM3CSK4_VS_GADIQUIMOD_12H_BMDC_UP
Immunologic_signatures	GSE46606_UNSTIM_VS_CD40L_IL2_IL5_3DAY_STIMULATED_IRF4MID_SORTED_BCELL_DN	198	36	0.003219022337457996	0.035482074271708956	ISG15:CORT:THEMIS2:RFX5:TOR1AIP2:IFRG15:TRAF5:IL2RA:GHITM:IFITM3:DRD4:SLC3A2:AEBP2:DYRK2:SETDB2:NFKBIA:MAX:GABPB1:TLCD1:UBALD2:SOCS3:ZNFX1:SHISA5:ARF4:TIPARP:RNF168:NRROS:RHOH:OCIAD1:TNIP1:EEF1E1:ATXN1:PPP1R11:TMEM248:TMEM168:ZHX2:ALDH1B1	http://www.gsea-msigdb.org/gsea/msigdb/cards/GSE46606_UNSTIM_VS_CD40L_IL2_IL5_3DAY_STIMULATED_IRF4MID_SORTED_BCELL_DN
Immunologic_signatures	GSE13547_WT_VS_ZFX_KO_BCELL_ANTI_IGM_STIM_12H_DN	171	32	0.00334445271901571	0.03627955804870423	FPGT:ZNHIT6:ZBTB37:SMNDC1:KRTAP5-1:KLRC1:CREBL2:TESPA1:BTG1:EPSTI1:RAP2A:HOMEZ:BAG5:RPL4:SIAH1:RPL19:HEXIM1:CD226:GLTSCR2:DGUOK:ZC3H6:D2HGDH:MBLAC2:RP5-874C20.3:HLA-DOB:FOXO3:TNFRSF10B:ZHX2:APTX:SLC25A51:ZNF169:TRAF1	http://www.gsea-msigdb.org/gsea/msigdb/cards/GSE13547_WT_VS_ZFX_KO_BCELL_ANTI_IGM_STIM_12H_DN
Immunologic_signatures	GSE12366_GC_BCELL_VS_PLASMA_CELL_DN	192	35	0.003481139606365953	0.03627955804870423	ATAD3B:PIGK:BCL9:AHNAK:YIF1A:CREBL2:ISCU:TM9SF1:TM9SF1:HOXB7:SOCS3:ZNF574:SLC1A5:KLK1:LYG1:FKBP7:IGLV4-3:TAB1:LIMD1:TMEM115:CCDC14:ST6GAL1:CD38:PAPSS1:AMACR:ELL2:TMED7:C5orf56:TMED9:MGAT1:BTN3A1:VEGFA:FOXO3:OSBPL3:TP53INP1:MAGT1	http://www.gsea-msigdb.org/gsea/msigdb/cards/GSE12366_GC_BCELL_VS_PLASMA_CELL_DN
Immunologic_signatures	GSE26030_TH1_VS_TH17_RESTIMULATED_DAY15_POST_POLARIZATION_DN	199	36	0.0035073218064326137	0.03627955804870423	RBM8A:FAU:NEAT1:SDHD:SDHD:RPL41:GLIPR1:ISCU:HMGB1:PSME2:ZFP3:CD68:RPL23A:RPL19:GNGT2:LYL1:SAMD1:UQCRFS1:SNRNP27:SPR:VAMP8:PCNA:NXT1:ACO2:RRP7A:RPL32:RPL24:BTLA:OCIAD1:RPL34:NSA2:C5orf63:SLC35B2:DYNLT1:BRI3:TUBB4B:PIN4	http://www.gsea-msigdb.org/gsea/msigdb/cards/GSE26030_TH1_VS_TH17_RESTIMULATED_DAY15_POST_POLARIZATION_DN
Immunologic_signatures	GSE29164_UNTREATED_VS_CD8_TCELL_TREATED_MELANOMA_DAY3_UP	199	36	0.0035073218064326137	0.03627955804870423	MYCBP:HSPB11:ZNHIT6:RNF115:SLC39A1:CNIH4:CTDSP2:TMCC3:SLIRP:C15orf40:CTU2:RNMTL1:RPAIN:UNC119:ZADH2:GLTSCR2:TTC32:PIGF:DBI:FKBP7:ING5:ROMO1:IFT27:C4orf19:ST8SIA4:HINT1:UBTD2:GFOD1:FUCA2:PSPH:ZNF655:NDUFB9:APTX:CKS2:WDR34:ARMCX3	http://www.gsea-msigdb.org/gsea/msigdb/cards/GSE29164_UNTREATED_VS_CD8_TCELL_TREATED_MELANOMA_DAY3_UP
Immunologic_signatures	GSE17721_0.5H_VS_12H_LPS_BMDC_UP	199	36	0.0035073218064326137	0.03627955804870423	ATPIF1:CDKN2C:PIGK:FDPS:COA6:DHX32:LSP1:TAF10:ABCD2:CDK2AP1:LSP1:MDP1:MGAT2:GSTZ1:ZFYVE21:IGHM:C15orf40:CENPT:RPL13:CENPV:RPL19:TK1:GADD45GIP1:MED29:METTL8:PCNA:LARGE:ACO2:H1FX:BDH1:MRPL36:ENC1:STARD4:NHP2:KIFC1:C6orf89:CCR6	http://www.gsea-msigdb.org/gsea/msigdb/cards/GSE17721_0.5H_VS_12H_LPS_BMDC_UP
Immunologic_signatures	GSE17721_PAM3CSK4_VS_GADIQUIMOD_1H_BMDC_DN	199	36	0.0035073218064326137	0.03627955804870423	DBT:TOR1AIP2:IFRG15:RASSF5:PSMA1:PSMA1:TAF1D:NAP1L1:GLTP:CFL2:MGAT2:GMFB:NIPA2:NOP10:NIP7:ASPA:C1QBP:TEFM:PCTP:SRSF1:ELOF1:ZNF146:ZNF574:TSEN34:TPRKB:COA5:UNC50:CBR3:TRIOBP:SLC35A5:BDH1:PJA2:DUSP22:NQO2:EEF1E1:TRIM27:VEGFA:TOPORS	http://www.gsea-msigdb.org/gsea/msigdb/cards/GSE17721_PAM3CSK4_VS_GADIQUIMOD_1H_BMDC_DN
Immunologic_signatures	GSE17721_LPS_VS_GARDIQUIMOD_4H_BMDC_DN	199	36	0.0035073218064326137	0.03627955804870423	SLC2A1:MMACHC:RHOG:LDHA:CDCA5:YIF1A:SDHD:SDHD:BCDIN3D:C12orf45:CIPC:EIF5:PTPN9:MEF2A:RPS2:LONP2:CHTF8:CHTF8:PFN1:UNC119:COPRS:NR2C2AP:ZNF146:C2orf43:FAM98A:REEP1:IKZF2:SRSF6:MTG2:CERK:RNF7:MRPS36:PJA2:TMED7:RP5-874C20.3:TBPL1:PAG1:EIF2S3	http://www.gsea-msigdb.org/gsea/msigdb/cards/GSE17721_LPS_VS_GARDIQUIMOD_4H_BMDC_DN
Immunologic_signatures	GSE14769_UNSTIM_VS_60MIN_LPS_BMDM_UP	199	36	0.0035073218064326137	0.03627955804870423	CNR2:FNDC5:BET1L:ARL14EP:SDHAF2:MRPL49:IL18BP:FDX1:ARL6IP4:NHLRC3:PABPN1:BMF:BNIP2:PPIB:IMP3:ZNF764:PSMB10:DERL2:C17orf75:SKA2:CD300LB:ARMC7:SLC39A3:MFSD12:ALKBH7:C19orf66:LYL1:RNF181:FASTKD5:TRMT6:CBR3:BID:CRKL:ARL8B:ACOT13:TMEM140	http://www.gsea-msigdb.org/gsea/msigdb/cards/GSE14769_UNSTIM_VS_60MIN_LPS_BMDM_UP
Immunologic_signatures	GSE17721_0.5H_VS_12H_POLYIC_BMDC_DN	199	36	0.0035073218064326137	0.03627955804870423	WASF2:PEF1:PPP1R15B:TRAF5:NEAT1:CXCR5:SPA17:EPSTI1:ESD:SPTLC2:BLOC1S6:BNIP2:IREB2:GDE1:GOSR1:CHMP1B:PSENEN:ZNF841:PPP1CB:TPRKB:CCNT2:GCA:NMUR1:PDE6D:FASTKD5:ZNFX1:MX2:CMTM6:ARF4:SLC35A5:ATG12:C6orf62:BCKDHB:SNX10:UBE2R2:TMEM38B	http://www.gsea-msigdb.org/gsea/msigdb/cards/GSE17721_0.5H_VS_12H_POLYIC_BMDC_DN
Immunologic_signatures	GSE40666_NAIVE_VS_EFFECTOR_CD8_TCELL_WITH_IFNA_STIM_90MIN_UP	199	36	0.0035073218064326137	0.03627955804870423	RHOC:HSD17B7:AHNAK:TAPBPL:KLRD1:PCED1B:RAB21:POLR1D:EPSTI1:CRIP1:CRIP1:FBXO22:ZNF764:EVI2B:CNP:PCTP:SOCS3:CNN2:IGFLR1:TTC32:CEBPZ-AS1:FANCL:TMX4:LIMD1:RAP2B:CD38:PPM1K:RAB33B:GM2A:EEF1E1:PSMB9:B3GALT4:SOSTDC1:SNX10:IRF5:SUSD3:ENDOG	http://www.gsea-msigdb.org/gsea/msigdb/cards/GSE40666_NAIVE_VS_EFFECTOR_CD8_TCELL_WITH_IFNA_STIM_90MIN_UP
Immunologic_signatures	GSE1448_CTRL_VS_ANTI_VBETA5_DP_THYMOCYTE_DN	199	36	0.0035073218064326137	0.03627955804870423	CD53:USF1:MAPKAPK2:RHOG:RAD9A:TMEM126A:POU2AF1:CD27:LPCAT3:PRR13:DYNLL1:TLE3:LONP2:SETD6:PSMB10:CENPV:TMC6:AQP4:CNN2:ZFP36L2:ROMO1:COMT:SHISA5:PAK2:RAP1GDS1:EGR1:NDFIP1:GM2A:MCUR1:MRPS18B:HLA-B:PSMB9:TAPBP:MDFIC:IRF5:AP1S2	http://www.gsea-msigdb.org/gsea/msigdb/cards/GSE1448_CTRL_VS_ANTI_VBETA5_DP_THYMOCYTE_DN
Immunologic_signatures	GSE17721_0.5H_VS_12H_CPG_BMDC_DN	199	36	0.0035073218064326137	0.03627955804870423	GLTPD1:C1orf63:HAX1:ZNF281:MAPKAPK2:ITPKB:AMPD3:ARL14EP:DPF2:MAGOHB:PRR13:SUOX:GLIPR1:SOCS4:C14orf105:MPP5:PSMB10:RNF135:ZADH2:RHOQ:NCK2:GCA:ZFAND2B:EIF2S2:KLF3:TLR6:SGCB:PAPSS1:IL15:TNIP1:ZNF346:EEF1E1:FAM8A1:ENPP4:BCKDHB:GDI1	http://www.gsea-msigdb.org/gsea/msigdb/cards/GSE17721_0.5H_VS_12H_CPG_BMDC_DN
Immunologic_signatures	GSE15930_NAIVE_VS_24H_IN_VITRO_STIM_IL12_CD8_TCELL_DN	199	36	0.0035073218064326137	0.03627955804870423	CLIC4:NDUFS5:HAX1:DUSP12:BATF3:IL2RA:CISD1:POLR2L:PAFAH1B2:RAD51AP1:TPI1:TSPAN31:TIMM9:POLR3K:CYB5B:IRF8:LRRC59:ELOF1:PIGF:SPR:OLA1:TPD52L2:COMT:IFT27:FAM162A:NCBP2:CCRN4L:MRPS36:MRPS18B:LSM2:MRPS10:PREP:RPA3:PSPH:PDAP1:TIMM8A	http://www.gsea-msigdb.org/gsea/msigdb/cards/GSE15930_NAIVE_VS_24H_IN_VITRO_STIM_IL12_CD8_TCELL_DN
Immunologic_signatures	GSE14308_TH17_VS_NATURAL_TREG_UP	199	36	0.0035073218064326137	0.03627955804870423	SRSF10:RNF115:GDI2:CISD1:RAD51AP1:GAPDH:GPRC5A:AAAS:SIRT4:AEN:POLR3K:TRAPPC2L:MIB1:IZUMO4:MRPS12:B9D2:TMEM18:IMMT:DBI:AMMECR1L:MIF:NXPE3:PAICS:HADH:HMGB2:ZSCAN12:POLR1C:TSPYL4:FUCA2:RPA3:CHCHD2:POP7:NDUFB2:PPP3CC:ATP6V1G1:RAB33A	http://www.gsea-msigdb.org/gsea/msigdb/cards/GSE14308_TH17_VS_NATURAL_TREG_UP
Immunologic_signatures	GSE42021_CD24INT_TREG_VS_CD24INT_TCONV_THYMUS_UP	199	36	0.0035073218064326137	0.03627955804870423	RCAN3:LEPROT:EIF4EBP2:SIRT3:TMEM126A:C3AR1:GLTP:ERP29:COMMD6:PPIB:IMP3:WDR81:RPL19:TRIM47:LYL1:EIF3K:PAFAH1B3:MCEE:VAMP8:ASNSD1:CERK:MRPS25:TWF2:OSBPL11:ST6GAL1:MXD4:SMIM14:DAP:REEP5:ISOC1:PCBD2:TUBB2A:ACOT13:FOXO3:ARPC1A:NDUFA8	http://www.gsea-msigdb.org/gsea/msigdb/cards/GSE42021_CD24INT_TREG_VS_CD24INT_TCONV_THYMUS_UP
Immunologic_signatures	GSE25085_FETAL_BM_VS_ADULT_BM_SP4_THYMIC_IMPLANT_UP	199	36	0.0035073218064326137	0.03627955804870423	ISG15:IFIT3:UNC93B1:ZC3H12C:TAPBPL:MAGOHB:TMCC3:OAS2:SAV1:TRMT61A:DPH6:PLEKHO2:NGRN:ATP6V0C:CCL4:CNP:SOCS3:PPM1G:UNC50:NOP56:TMEM230:CD40:IFNAR1:MX2:NRROS:BRIX1:GLRX:ELL2:EGR1:HLA-B:TAPBP:VEGFA:ENPP4:MB21D1:TRIM14:TRAF1	http://www.gsea-msigdb.org/gsea/msigdb/cards/GSE25085_FETAL_BM_VS_ADULT_BM_SP4_THYMIC_IMPLANT_UP
Immunologic_signatures	GSE41867_DAY6_VS_DAY8_LCMV_ARMSTRONG_EFFECTOR_CD8_TCELL_DN	199	36	0.0035073218064326137	0.03627955804870423	IBA57:PSMD13:EEF1G:RCE1:AAAS:ORMDL2:CHAMP1:VCPKMT:GSTZ1:EIF5:DPH6:AEN:ZNF213:SPAG7:PEX12:SLC25A39:MED29:EXOSC5:TPRKB:UBOX5:YWHAB:MTG2:SNRPD3:TRMU:EEFSEC:PAICS:ELOVL6:MRPS36:PCBD2:MRPS18B:C6orf48:NDUFA4:POP7:DNAJC2:NDUFB9:VMA21	http://www.gsea-msigdb.org/gsea/msigdb/cards/GSE41867_DAY6_VS_DAY8_LCMV_ARMSTRONG_EFFECTOR_CD8_TCELL_DN
Immunologic_signatures	GSE17721_0.5H_VS_24H_LPS_BMDC_DN	199	36	0.0035073218064326137	0.03627955804870423	LRRC41:HAX1:HTATIP2:CREBZF:KLRD1:FBXO33:IMP3:IREB2:PARD6A:IRF8:ZADH2:TPGS1:PSENEN:POMC:PPP1CB:VAMP8:MFSD6:UBOX5:TPD52L2:MX2:RHBDD3:ARF4:GBE1:TMEM33:RAB33B:TMED7:ATG12:POLR1C:BCKDHB:SNX10:PIK3CG:MDFIC:OSTF1:TMEM38B:PHYHD1:GDI1	http://www.gsea-msigdb.org/gsea/msigdb/cards/GSE17721_0.5H_VS_24H_LPS_BMDC_DN
Immunologic_signatures	GSE17721_LPS_VS_GARDIQUIMOD_2H_BMDC_DN	199	36	0.0035073218064326137	0.03627955804870423	PITHD1:CNR2:CMPK1:PBXIP1:MRPS14:TSEN15:COA6:DESI2:ORMDL2:SACS:RAB2B:PSMB5:MGAT2:NAA30:SRP14:BNIP2:TMED3:AEN:NGRN:NIP7:TEFM:SLC1A5:TNNI3:PPM1G:COA5:WDR33:AP5S1:TRMT10C:SERP1:RAP1GDS1:PAPSS1:TMED7:GPANK1:RP11-203J24.9:ST6GALNAC6:SURF6:MED22	http://www.gsea-msigdb.org/gsea/msigdb/cards/GSE17721_LPS_VS_GARDIQUIMOD_2H_BMDC_DN
Immunologic_signatures	KAECH_NAIVE_VS_DAY15_EFF_CD8_TCELL_DN	199	36	0.0035073218064326137	0.03627955804870423	STMN1:S100A4:S100A13:RSU1:SRGN:POLR2L:AHNAK:KLRD1:KLRC1:PRR13:TSPAN31:TMED10:SNTB2:COPRS:CCL4:PGLYRP1:ID2:RHOQ:INSM1:MX2:SLC35E4:CLDND1:RAB33B:HMGB2:GLRX:ELL2:TXNDC5:HLA-A:ACTB:SNX10:MDFIC:MTMR7:GGH:ALG2:TXN:SLC25A53	http://www.gsea-msigdb.org/gsea/msigdb/cards/KAECH_NAIVE_VS_DAY15_EFF_CD8_TCELL_DN
Immunologic_signatures	GSE21927_SPLEEN_C57BL6_VS_EL4_TUMOR_BALBC_MONOCYTES_UP	199	36	0.0035073218064326137	0.03627955804870423	FAM69A:S1PR1:MAN1A2:PBXIP1:NHLRC2:TMBIM4:TMBIM4:MPHOSPH8:ELF1:KLF12:ARGLU1:RPL36AL:ZNF839:RBL2:BANP:RPL13:PAFAH1B1:CASC3:SLC9A3R1:CD37:ZNF337:TRIOBP:GUSBP3:TRIM52:BTN3A1:BTN2A1:C6orf48:ENPP4:FOXO3:C6orf120:TES:GSTK1:PPP3CC:RPS20:ZHX2:DYNLT3:ARMCX3	http://www.gsea-msigdb.org/gsea/msigdb/cards/GSE21927_SPLEEN_C57BL6_VS_EL4_TUMOR_BALBC_MONOCYTES_UP
Immunologic_signatures	GSE27786_BCELL_VS_CD8_TCELL_UP	199	36	0.0035073218064326137	0.03627955804870423	CLIC4:MYCBP:CDKN2C:SH3GLB1:ZNF326:CNIH4:CHML:VIM:SDHAF2:CXCR5:RAD51AP1:TMBIM4:TMBIM4:YEATS4:TMEM55B:SORD:STARD5:MON1B:CNP:TK1:GADD45B:ZBTB7A:ELOF1:ASNSD1:SMARCB1:VHL:NXPE3:SKIL:IL15:ANKRD33B:REEP5:MGAT1:TXNDC5:ATAT1:HSPA1B:UQCRB:RP2	http://www.gsea-msigdb.org/gsea/msigdb/cards/GSE27786_BCELL_VS_CD8_TCELL_UP
